,id,box_id,box_top,box_left,box_width,box_height,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22
10,/home/voje-lab/Desktop/Modern-jpg/1223_F_1_15v_x30_BSE.jpg,153_1325_525_693,153.0,1325.0,525.0,693.0,1761.0,398.0,1626.0,702.0,1656.0,182.0,1791.0,274.0,1648.0,223.0,1494.0,444.0,1671.0,468.0,1752.0,516.0,1417.0,458.0,1459.0,683.0,1405.0,565.0,1705.0,617.0,1544.0,698.0,1401.0,511.0,1422.0,625.0,1739.0,573.0,1672.0,659.0,1511.0,250.0,1753.0,297.0,1454.0,349.0,1459.0,436.0,1725.0,470.0,1486.0,208.0
11,/home/voje-lab/Desktop/Modern-jpg/1223_F_1_15v_x30_BSE.jpg,304_2112_430_705,304.0,2112.0,430.0,705.0,2452.0,513.0,2369.0,904.0,2358.0,294.0,2474.0,383.0,2356.0,334.0,2257.0,588.0,2371.0,600.0,2457.0,641.0,2189.0,606.0,2209.0,862.0,2167.0,729.0,2447.0,784.0,2289.0,884.0,2169.0,665.0,2180.0,800.0,2461.0,719.0,2418.0,848.0,2256.0,374.0,2445.0,403.0,2213.0,479.0,2224.0,583.0,2414.0,603.0,2230.0,333.0
12,/home/voje-lab/Desktop/Modern-jpg/1223_F_1_15v_x30_BSE.jpg,364_169_484_785,364.0,169.0,484.0,785.0,490.0,562.0,494.0,979.0,306.0,399.0,461.0,428.0,314.0,440.0,315.0,701.0,455.0,672.0,511.0,693.0,230.0,749.0,367.0,1043.0,253.0,917.0,518.0,834.0,435.0,1021.0,230.0,835.0,305.0,992.0,520.0,765.0,511.0,907.0,217.0,523.0,436.0,473.0,213.0,633.0,270.0,714.0,486.0,656.0,185.0,497.0
13,/home/voje-lab/Desktop/Modern-jpg/1226_CV_3_15v_x30_BSE.jpg,192_692_588_715,192.0,692.0,588.0,715.0,1068.0,389.0,1064.0,753.0,877.0,301.0,1024.0,287.0,892.0,333.0,923.0,573.0,1015.0,506.0,1090.0,487.0,851.0,640.0,986.0,841.0,900.0,761.0,1083.0,611.0,1030.0,813.0,871.0,701.0,937.0,807.0,1092.0,547.0,1076.0,682.0,819.0,429.0,1004.0,326.0,813.0,548.0,866.0,609.0,1066.0,471.0,787.0,419.0
14,/home/voje-lab/Desktop/Modern-jpg/1224_CV_1_15v_x30_BSE.jpg,400_986_474_700,400.0,986.0,474.0,700.0,1369.0,609.0,1302.0,976.0,1237.0,386.0,1380.0,480.0,1236.0,429.0,1138.0,675.0,1306.0,690.0,1386.0,735.0,1058.0,691.0,1100.0,963.0,1034.0,825.0,1386.0,870.0,1200.0,966.0,1034.0,756.0,1058.0,900.0,1397.0,808.0,1354.0,926.0,1115.0,471.0,1339.0,504.0,1076.0,581.0,1102.0,670.0,1339.0,696.0,1088.0,436.0
15,/home/voje-lab/Desktop/Modern-jpg/1224_CV_1_15v_x30_BSE.jpg,982_974_506_707,982.0,974.0,506.0,707.0,1381.0,1190.0,1286.0,1542.0,1247.0,979.0,1389.0,1061.0,1246.0,1022.0,1171.0,1264.0,1315.0,1267.0,1394.0,1307.0,1070.0,1280.0,1114.0,1550.0,1040.0,1422.0,1364.0,1430.0,1201.0,1543.0,1043.0,1346.0,1071.0,1499.0,1387.0,1373.0,1333.0,1488.0,1131.0,1069.0,1352.0,1090.0,1096.0,1178.0,1117.0,1253.0,1360.0,1266.0,1101.0,1036.0
16,/home/voje-lab/Desktop/Modern-jpg/1226_CV_1_15v_x30_BSE.jpg,611_514_490_689,611.0,514.0,490.0,689.0,870.0,772.0,874.0,1148.0,686.0,600.0,845.0,641.0,696.0,642.0,677.0,901.0,832.0,869.0,913.0,886.0,607.0,946.0,744.0,1149.0,644.0,1061.0,933.0,1020.0,811.0,1158.0,613.0,1007.0,693.0,1109.0,934.0,955.0,915.0,1084.0,604.0,715.0,814.0,674.0,591.0,833.0,637.0,910.0,863.0,854.0,572.0,692.0
17,/home/voje-lab/Desktop/Modern-jpg/1227_CV_2_15v_x30_BSE.jpg,1001_1175_479_746,1001.0,1175.0,479.0,746.0,1530.0,1204.0,1531.0,1551.0,1344.0,993.0,1494.0,1043.0,1354.0,1039.0,1331.0,1342.0,1483.0,1311.0,1564.0,1324.0,1265.0,1375.0,1364.0,1604.0,1281.0,1498.0,1567.0,1438.0,1449.0,1580.0,1262.0,1438.0,1316.0,1559.0,1576.0,1380.0,1554.0,1492.0,1258.0,1113.0,1468.0,1081.0,1240.0,1251.0,1295.0,1345.0,1519.0,1293.0,1229.0,1086.0
18,/home/voje-lab/Desktop/Modern-jpg/1227_CV_2_15v_x30_BSE.jpg,199_1706_493_610,199.0,1706.0,493.0,610.0,2146.0,482.0,1947.0,730.0,2094.0,233.0,2195.0,365.0,2075.0,270.0,1899.0,415.0,2050.0,492.0,2104.0,574.0,1831.0,401.0,1815.0,630.0,1792.0,506.0,2061.0,670.0,1877.0,687.0,1800.0,451.0,1797.0,569.0,2087.0,628.0,2013.0,700.0,1955.0,248.0,2148.0,375.0,1879.0,307.0,1871.0,385.0,2095.0,526.0,1942.0,207.0
19,/home/voje-lab/Desktop/Modern-jpg/1225_CV_1_15v_x30_BSE.jpg,454_164_500_725,454.0,164.0,500.0,725.0,562.0,686.0,485.0,1028.0,439.0,460.0,567.0,547.0,435.0,489.0,344.0,756.0,499.0,763.0,579.0,804.0,261.0,765.0,309.0,1011.0,238.0,888.0,570.0,931.0,395.0,1015.0,236.0,823.0,264.0,953.0,584.0,869.0,539.0,984.0,324.0,532.0,536.0,560.0,287.0,648.0,311.0,750.0,534.0,764.0,304.0,504.0
20,/home/voje-lab/Desktop/Modern-jpg/1225_CV_1_15v_x30_BSE.jpg,743_584_419_736,743.0,584.0,419.0,736.0,942.0,963.0,801.0,1377.0,853.0,737.0,964.0,835.0,847.0,767.0,712.0,982.0,866.0,1013.0,934.0,1074.0,654.0,994.0,680.0,1314.0,643.0,1143.0,896.0,1241.0,737.0,1361.0,642.0,1067.0,655.0,1231.0,923.0,1165.0,853.0,1311.0,736.0,784.0,934.0,850.0,683.0,873.0,686.0,967.0,900.0,1025.0,719.0,744.0
21,/home/voje-lab/Desktop/Modern-jpg/1226_CV_2_15v_x30_BSE.jpg,470_681_438_710,470.0,681.0,438.0,710.0,1046.0,714.0,939.0,1006.0,906.0,487.0,1052.0,568.0,905.0,524.0,810.0,763.0,983.0,774.0,1044.0,829.0,755.0,791.0,799.0,971.0,758.0,884.0,1023.0,930.0,867.0,991.0,752.0,843.0,772.0,926.0,1039.0,884.0,993.0,973.0,790.0,571.0,1015.0,593.0,752.0,678.0,783.0,764.0,1018.0,780.0,762.0,535.0
22,/home/voje-lab/Desktop/Modern-jpg/1226_CV_2_15v_x30_BSE.jpg,1033_810_365_370,1033.0,810.0,365.0,370.0,1092.0,1194.0,983.0,1402.0,1011.0,1033.0,1114.0,1103.0,1005.0,1061.0,932.0,1223.0,1024.0,1238.0,1079.0,1279.0,839.0,1218.0,842.0,1405.0,804.0,1313.0,1032.0,1347.0,915.0,1403.0,810.0,1263.0,813.0,1362.0,1055.0,1318.0,1013.0,1376.0,911.0,1076.0,1081.0,1115.0,868.0,1147.0,884.0,1210.0,1067.0,1246.0,889.0,1051.0
